target,package,type,name,config,value
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,sl,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,sl,Fn +
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,sl,Meta +
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,sl,Shift +
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,sl,preslednica
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,sl,Sym +
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,sl,Meni +
bluetooth,com.qf.bluetooth,string,abc_search_hint,sl,Iskanje …
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,sl,Izbris poizvedbe
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,sl,Iskalna poizvedba
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,sl,Iskanje
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,sl,Pošiljanje poizvedbe
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,sl,Glasovno iskanje
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,sl,Skupna raba z:
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,sl,Skupna raba z drugimi prek aplikacije %s
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,sl,Strnitev
bluetooth,com.qf.bluetooth,string,app_name,sl,Bluetooth
bluetooth,com.qf.bluetooth,string,bt_connected,sl,povezan
bluetooth,com.qf.bluetooth,string,bt_connecting,sl,povezovanje...
bluetooth,com.qf.bluetooth,string,bt_disconnected,sl,odklopljen
bluetooth,com.qf.bluetooth,string,bt_disconnecting,sl,Prekinitev...
bluetooth,com.qf.bluetooth,string,bt_not_connected,sl,ujemanje s to napravo
bluetooth,com.qf.bluetooth,string,bt_paired,sl,"združen, ni povezan"
bluetooth,com.qf.bluetooth,string,bt_pairing,sl,združevanje...
bluetooth,com.qf.bluetooth,string,bt_status_connect_fail,sl,Povezava ni uspela
bluetooth,com.qf.bluetooth,string,bt_status_connected,sl,povezan
bluetooth,com.qf.bluetooth,string,bt_status_connecting,sl,povezovanje
bluetooth,com.qf.bluetooth,string,bt_status_nomedia,sl,Predstavnostni zvok ni povezan
bluetooth,com.qf.bluetooth,string,bt_status_nopbap,sl,telefonski imenik ni povezan
bluetooth,com.qf.bluetooth,string,bt_status_nophone,sl,telefonski zvok ni povezan
bluetooth,com.qf.bluetooth,string,bt_status_paired,sl,združeni
bluetooth,com.qf.bluetooth,string,bt_status_unpair,sl,neparno
bluetooth,com.qf.bluetooth,string,search_menu_title,sl,Iskanje
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,sl,999+
bluetooth,com.qf.bluetooth,string,str_auto_answer,sl,Samodejni odgovor
bluetooth,com.qf.bluetooth,string,str_auto_connect,sl,Samodejna povezava
bluetooth,com.qf.bluetooth,string,str_bluetooth_music,sl,Glasba Bluetooth
bluetooth,com.qf.bluetooth,string,str_bluetooth_not_connected,sl,Bluetooth ni povezan
bluetooth,com.qf.bluetooth,string,str_bt_call_log,sl,Dnevniki klicev
bluetooth,com.qf.bluetooth,string,str_bt_callhistorylistisempty,sl,Zgodovina je prazna!
bluetooth,com.qf.bluetooth,string,str_bt_cancel,sl,Prekliči
bluetooth,com.qf.bluetooth,string,str_bt_contacts,sl,Stiki
bluetooth,com.qf.bluetooth,string,str_bt_contacts_collect,sl,Seznam priljubljenih
bluetooth,com.qf.bluetooth,string,str_bt_devices,sl,Povezovanje Bluetooth
bluetooth,com.qf.bluetooth,string,str_bt_not_ativated,sl,"Bluetooth ni aktiviran. 

plase povežite z internetom, da aktivirate bluetooth."
bluetooth,com.qf.bluetooth,string,str_bt_ok,sl,Potrdi
bluetooth,com.qf.bluetooth,string,str_bt_pairedlistisempty,sl,Seznam je prazen!
bluetooth,com.qf.bluetooth,string,str_bt_pan_tip,sl,Uporaba omrežja Bluetooth v skupni rabi telefona
bluetooth,com.qf.bluetooth,string,str_bt_phone,sl,Klic Bluetooth
bluetooth,com.qf.bluetooth,string,str_bt_reset,sl,BT Ponastavi
bluetooth,com.qf.bluetooth,string,str_bt_setting,sl,Nastavitve Bluetooth
bluetooth,com.qf.bluetooth,string,str_call,sl,Pokliči...
bluetooth,com.qf.bluetooth,string,str_clear_called,sl,Počisti klic
bluetooth,com.qf.bluetooth,string,str_clear_device,sl,Počisti
bluetooth,com.qf.bluetooth,string,str_close,sl,zapri
bluetooth,com.qf.bluetooth,string,str_confirm,sl,potrdi
bluetooth,com.qf.bluetooth,string,str_connect_device,sl,Poveži se
bluetooth,com.qf.bluetooth,string,str_connnected,sl,Povezana
bluetooth,com.qf.bluetooth,string,str_device_name,sl,Ime naprave
bluetooth,com.qf.bluetooth,string,str_dialing,sl,klicanje
bluetooth,com.qf.bluetooth,string,str_disconnect_device,sl,Prekini povezavo
bluetooth,com.qf.bluetooth,string,str_download,sl,prenos telefonskega imenika
bluetooth,com.qf.bluetooth,string,str_empty,sl,Seznam telefonskih knjig je prazen!
bluetooth,com.qf.bluetooth,string,str_income,sl,dohodek
bluetooth,com.qf.bluetooth,string,str_incoming_call,sl,Dohodni klic
bluetooth,com.qf.bluetooth,string,str_link,sl,priključi/odklopi
bluetooth,com.qf.bluetooth,string,str_missed_call,sl,Zgrešen klic
bluetooth,com.qf.bluetooth,string,str_music_value_gain,sl,povečanje vrednosti glasbe
bluetooth,com.qf.bluetooth,string,str_open,sl,odprto
bluetooth,com.qf.bluetooth,string,str_outgoing_call,sl,Odhodni klic
bluetooth,com.qf.bluetooth,string,str_pin_code,sl,Oznaka vpenjanja
bluetooth,com.qf.bluetooth,string,str_reset,sl,ponastavitev
bluetooth,com.qf.bluetooth,string,str_search,sl,Iskanje
bluetooth,com.qf.bluetooth,string,str_search_device,sl,Iskanje
bluetooth,com.qf.bluetooth,string,str_switch,sl,stikalo
bluetooth,com.qf.bluetooth,string,str_sync,sl,Prenesi
bluetooth,com.qf.bluetooth,string,str_sys_bt,sl,Integrirana Bluetooth (funkcija OBD)
bluetooth,com.qf.bluetooth,string,str_unknown_contact,sl,neznan stik
bluetooth,com.qf.bluetooth,string,str_ununited,sl,neozdružena
bluetooth,com.qf.bluetooth,string,str_value_gain,sl,dobiček vrednosti
bluetooth,com.qf.bluetooth,string,tips_bt_disabled_when_carplay,sl,"Ne upravljajte bluetooth, ko je povezana igra avtomobila"
bluetooth,com.qf.bluetooth,string,tips_bt_resetting,sl,Bluetooth ponastavlja...
bluetooth,com.qf.bluetooth,string,tips_wifi_open,sl,Prekinite povezavo BT pred odpiranjem WIFI
bluetooth,com.qf.bluetooth,string,wait_bt_on,sl,Čakam BT na...
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,tl,Mag-navigate sa home
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,tl,Mag-navigate pataas
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,tl,Higit pang opsyon
bluetooth,com.qf.bluetooth,string,abc_action_mode_done,tl,Tapos na
bluetooth,com.qf.bluetooth,string,abc_activity_chooser_view_see_all,tl,Tingnan lahat
bluetooth,com.qf.bluetooth,string,abc_activitychooserview_choose_application,tl,Pumili ng app
bluetooth,com.qf.bluetooth,string,abc_capital_off,tl,I-OFF
bluetooth,com.qf.bluetooth,string,abc_capital_on,tl,I-ON
bluetooth,com.qf.bluetooth,string,abc_menu_alt_shortcut_label,tl,Alt+
bluetooth,com.qf.bluetooth,string,abc_menu_ctrl_shortcut_label,tl,Ctrl+
bluetooth,com.qf.bluetooth,string,abc_menu_delete_shortcut_label,tl,delete
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,tl,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,tl,Function+
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,tl,Meta+
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,tl,Shift+
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,tl,space
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,tl,Sym+
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,tl,Menu+
bluetooth,com.qf.bluetooth,string,abc_search_hint,tl,Maghanap…
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,tl,I-clear ang query
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,tl,Query sa paghahanap
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,tl,Maghanap
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,tl,Isumite ang query
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,tl,Paghahanap gamit ang boses
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,tl,Ibahagi sa/kay
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,tl,Ibahagi gamit ang %s
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,tl,I-collapse
bluetooth,com.qf.bluetooth,string,search_menu_title,tl,Maghanap
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,tl,999+
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,am,መነሻ ዳስስ
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,am,ወደ ላይ ያስሱ
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,am,ተጨማሪ አማራጮች
bluetooth,com.qf.bluetooth,string,abc_action_mode_done,am,ተከናውኗል
bluetooth,com.qf.bluetooth,string,abc_activity_chooser_view_see_all,am,ሁሉንም ይመልከቱ
bluetooth,com.qf.bluetooth,string,abc_activitychooserview_choose_application,am,አንድ መተግበሪያ ይምረጡ
bluetooth,com.qf.bluetooth,string,abc_capital_off,am,አጥፋ
bluetooth,com.qf.bluetooth,string,abc_capital_on,am,አብራ
bluetooth,com.qf.bluetooth,string,abc_menu_alt_shortcut_label,am,Alt+
bluetooth,com.qf.bluetooth,string,abc_menu_ctrl_shortcut_label,am,Ctrl+
bluetooth,com.qf.bluetooth,string,abc_menu_delete_shortcut_label,am,ሰርዝ
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,am,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,am,Function+
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,am,Meta+
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,am,Shift+
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,am,ክፍተት
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,am,Sym+
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,am,Menu+
bluetooth,com.qf.bluetooth,string,abc_search_hint,am,ይፈልጉ…
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,am,መጠይቅ አጽዳ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,am,የፍለጋ መጠይቅ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,am,ፍለጋ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,am,መጠይቅ አስገባ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,am,የድምጽ ፍለጋ
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,am,አጋራ በ
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,am,ለ%s አጋራ
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,am,ሰብስብ
bluetooth,com.qf.bluetooth,string,search_menu_title,am,ፍለጋ
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,am,999+
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,km,​ទៅទំព័រដើម
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,km,រំកិលឡើងលើ
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,km,ជម្រើសច្រើនទៀត
bluetooth,com.qf.bluetooth,string,abc_action_mode_done,km,រួចរាល់
bluetooth,com.qf.bluetooth,string,abc_activity_chooser_view_see_all,km,មើលទាំងអស់
bluetooth,com.qf.bluetooth,string,abc_activitychooserview_choose_application,km,ជ្រើសរើស​កម្មវិធី​​
bluetooth,com.qf.bluetooth,string,abc_capital_off,km,បិទ
bluetooth,com.qf.bluetooth,string,abc_capital_on,km,បើក
bluetooth,com.qf.bluetooth,string,abc_menu_alt_shortcut_label,km,Alt+
bluetooth,com.qf.bluetooth,string,abc_menu_ctrl_shortcut_label,km,Ctrl+
bluetooth,com.qf.bluetooth,string,abc_menu_delete_shortcut_label,km,លុប
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,km,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,km,Function+
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,km,Meta+
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,km,Shift+
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,km,space
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,km,Sym+
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,km,Menu+
bluetooth,com.qf.bluetooth,string,abc_search_hint,km,ស្វែងរក…
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,km,សម្អាត​សំណួរ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,km,ស្វែងរកសំណួរ​
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,km,ស្វែងរក
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,km,ដាក់បញ្ជូន​សំណួរ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,km,ស្វែងរក​តាម​សំឡេង
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,km,ចែករំលែក​ជា​មួយ
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,km,ចែក​រំលែក​ជា​មួយ %s
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,km,បង្រួម
bluetooth,com.qf.bluetooth,string,search_menu_title,km,ស្វែងរក
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,km,999+
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,bn,হোমে নেভিগেট করুন
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,bn,উপরে নেভিগেট করুন
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,bn,আরও বিকল্প
bluetooth,com.qf.bluetooth,string,abc_action_mode_done,bn,হয়ে গেছে
bluetooth,com.qf.bluetooth,string,abc_activity_chooser_view_see_all,bn,সবগুলি দেখুন
bluetooth,com.qf.bluetooth,string,abc_activitychooserview_choose_application,bn,একটি অ্যাপ বেছে নিন
bluetooth,com.qf.bluetooth,string,abc_capital_off,bn,বন্ধ আছে
bluetooth,com.qf.bluetooth,string,abc_capital_on,bn,চালু করুন
bluetooth,com.qf.bluetooth,string,abc_menu_alt_shortcut_label,bn,Alt+
bluetooth,com.qf.bluetooth,string,abc_menu_ctrl_shortcut_label,bn,Ctrl+
bluetooth,com.qf.bluetooth,string,abc_menu_delete_shortcut_label,bn,মুছুন
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,bn,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,bn,Function+
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,bn,Meta+
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,bn,Shift+
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,bn,space
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,bn,Sym+
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,bn,Menu+
bluetooth,com.qf.bluetooth,string,abc_search_hint,bn,সার্চ করুন…
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,bn,কোয়েরি মুছে ফেলুন
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,bn,সার্চ কোয়েরি
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,bn,সার্চ করুন
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,bn,কোয়েরি জমা দিন
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,bn,ভয়েস সার্চ করুন
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,bn,শেয়ার করুন
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,bn,%s-এর সাথে শেয়ার করুন
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,bn,সঙ্কুচিত করুন
bluetooth,com.qf.bluetooth,string,search_menu_title,bn,সার্চ করুন
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,bn,৯৯৯+
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,in,Tunjukkan jalan ke rumah
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,in,Kembali ke atas
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,in,Opsi lain
bluetooth,com.qf.bluetooth,string,abc_action_mode_done,in,Selesai
bluetooth,com.qf.bluetooth,string,abc_activity_chooser_view_see_all,in,Lihat semua
bluetooth,com.qf.bluetooth,string,abc_activitychooserview_choose_application,in,Pilih aplikasi
bluetooth,com.qf.bluetooth,string,abc_capital_off,in,NONAKTIF
bluetooth,com.qf.bluetooth,string,abc_capital_on,in,AKTIF
bluetooth,com.qf.bluetooth,string,abc_menu_alt_shortcut_label,in,Alt+
bluetooth,com.qf.bluetooth,string,abc_menu_ctrl_shortcut_label,in,Ctrl+
bluetooth,com.qf.bluetooth,string,abc_menu_delete_shortcut_label,in,delete
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,in,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,in,Function+
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,in,Meta+
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,in,Shift+
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,in,spasi
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,in,Sym+
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,in,Menu+
bluetooth,com.qf.bluetooth,string,abc_search_hint,in,Telusuri...
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,in,Hapus kueri
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,in,Telusuri kueri
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,in,Telusuri
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,in,Kirim kueri
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,in,Penelusuran suara
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,in,Bagikan dengan
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,in,Bagikan dengan %s
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,in,Ciutkan
bluetooth,com.qf.bluetooth,string,app_name,in,Bluetooth
bluetooth,com.qf.bluetooth,string,bt_connected,in,terhubung
bluetooth,com.qf.bluetooth,string,bt_connecting,in,menghubungkan...
bluetooth,com.qf.bluetooth,string,bt_disconnected,in,terputus
bluetooth,com.qf.bluetooth,string,bt_disconnecting,in,mematikan...
bluetooth,com.qf.bluetooth,string,bt_not_connected,in,yang cocok dengan perangkat ini
bluetooth,com.qf.bluetooth,string,bt_paired,in,"berpasangan, tidak terhubung"
bluetooth,com.qf.bluetooth,string,bt_pairing,in,pasangan...
bluetooth,com.qf.bluetooth,string,bt_status_connect_fail,in,koneksi gagal
bluetooth,com.qf.bluetooth,string,bt_status_connected,in,terhubung
bluetooth,com.qf.bluetooth,string,bt_status_connecting,in,menyambung
bluetooth,com.qf.bluetooth,string,bt_status_nomedia,in,audio media tidak terhubung
bluetooth,com.qf.bluetooth,string,bt_status_nopbap,in,buku telepon tidak terhubung
bluetooth,com.qf.bluetooth,string,bt_status_nophone,in,audio telepon tidak terhubung
bluetooth,com.qf.bluetooth,string,bt_status_paired,in,pasangan
bluetooth,com.qf.bluetooth,string,bt_status_unpair,in,tidak dipasang
bluetooth,com.qf.bluetooth,string,search_menu_title,in,Telusuri
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,in,999+
bluetooth,com.qf.bluetooth,string,str_auto_answer,in,Jawaban otomatis
bluetooth,com.qf.bluetooth,string,str_auto_connect,in,Koneksi otomatis
bluetooth,com.qf.bluetooth,string,str_bluetooth_music,in,Musik Bluetooth
bluetooth,com.qf.bluetooth,string,str_bluetooth_not_connected,in,Bluetooth tidak terhubung
bluetooth,com.qf.bluetooth,string,str_bt_call_log,in,Log panggilan
bluetooth,com.qf.bluetooth,string,str_bt_callhistorylistisempty,in,Sejarah kosong!
bluetooth,com.qf.bluetooth,string,str_bt_cancel,in,batalkan
bluetooth,com.qf.bluetooth,string,str_bt_contacts,in,kontak
bluetooth,com.qf.bluetooth,string,str_bt_contacts_collect,in,Senarai Kegemaran
bluetooth,com.qf.bluetooth,string,str_bt_devices,in,Konektivitas Bluetooth
bluetooth,com.qf.bluetooth,string,str_bt_not_ativated,in,"Bluetooth tidak diaktifkan. 

please koneksi ke internet untuk mengaktifkan bluetooth."
bluetooth,com.qf.bluetooth,string,str_bt_ok,in,konfirmasi
bluetooth,com.qf.bluetooth,string,str_bt_pairedlistisempty,in,Daftar pasangan kosong!
bluetooth,com.qf.bluetooth,string,str_bt_pan_tip,in,Jaringan dibagi menggunakan Bluetooth pada ponsel
bluetooth,com.qf.bluetooth,string,str_bt_phone,in,Panggilan Bluetooth
bluetooth,com.qf.bluetooth,string,str_bt_reset,in,BT Reset
bluetooth,com.qf.bluetooth,string,str_bt_setting,in,Pengaturan Bluetooth
bluetooth,com.qf.bluetooth,string,str_call,in,Panggil...
bluetooth,com.qf.bluetooth,string,str_clear_called,in,Kosongkan panggilan
bluetooth,com.qf.bluetooth,string,str_clear_device,in,Bersihkan
bluetooth,com.qf.bluetooth,string,str_close,in,tutup
bluetooth,com.qf.bluetooth,string,str_confirm,in,konfirmasi
bluetooth,com.qf.bluetooth,string,str_connect_device,in,Sambung
bluetooth,com.qf.bluetooth,string,str_connnected,in,Tersambung
bluetooth,com.qf.bluetooth,string,str_device_name,in,Nama perangkat
bluetooth,com.qf.bluetooth,string,str_dialing,in,menelepon
bluetooth,com.qf.bluetooth,string,str_disconnect_device,in,Matikan
bluetooth,com.qf.bluetooth,string,str_download,in,mengunduh buku telepon
bluetooth,com.qf.bluetooth,string,str_empty,in,Daftar buku telepon kosong!
bluetooth,com.qf.bluetooth,string,str_income,in,pendapatan
bluetooth,com.qf.bluetooth,string,str_incoming_call,in,Panggilan masuk
bluetooth,com.qf.bluetooth,string,str_link,in,menyambung/putus
bluetooth,com.qf.bluetooth,string,str_missed_call,in,Panggilan hilang
bluetooth,com.qf.bluetooth,string,str_music_value_gain,in,peningkatan nilai musik
bluetooth,com.qf.bluetooth,string,str_open,in,buka
bluetooth,com.qf.bluetooth,string,str_outgoing_call,in,Panggilan keluar
bluetooth,com.qf.bluetooth,string,str_pin_code,in,Kode Pin
bluetooth,com.qf.bluetooth,string,str_reset,in,reset
bluetooth,com.qf.bluetooth,string,str_search,in,Cari
bluetooth,com.qf.bluetooth,string,str_search_device,in,Cari
bluetooth,com.qf.bluetooth,string,str_switch,in,switch
bluetooth,com.qf.bluetooth,string,str_sync,in,Download
bluetooth,com.qf.bluetooth,string,str_sys_bt,in,Bluetooth Sistem (Objek OBD)
bluetooth,com.qf.bluetooth,string,str_unknown_contact,in,kontak tidak diketahui
bluetooth,com.qf.bluetooth,string,str_ununited,in,tidak ditentukan
bluetooth,com.qf.bluetooth,string,str_value_gain,in,keuntungan nilai
bluetooth,com.qf.bluetooth,string,tips_bt_disabled_when_carplay,in,Jangan beroperasi bluetooth ketika carplay terhubung
bluetooth,com.qf.bluetooth,string,tips_bt_resetting,in,Bluetooth sedang reset...
bluetooth,com.qf.bluetooth,string,tips_wifi_open,in,Matikan Sambungan BT sebelum Membuka WIFI
bluetooth,com.qf.bluetooth,string,wait_bt_on,in,Menunggu BT On...
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,kn,ಹೋಮ್‌ಗೆ ನ್ಯಾವಿಗೇಟ್ ಮಾಡಿ
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,kn,ಮೇಲಕ್ಕೆ ನ್ಯಾವಿಗೇಟ್ ಮಾಡಿ
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,kn,ಇನ್ನಷ್ಟು ಆಯ್ಕೆಗಳು
bluetooth,com.qf.bluetooth,string,abc_action_mode_done,kn,ಮುಗಿದಿದೆ
bluetooth,com.qf.bluetooth,string,abc_activity_chooser_view_see_all,kn,ಎಲ್ಲವನ್ನೂ ನೋಡಿ
bluetooth,com.qf.bluetooth,string,abc_activitychooserview_choose_application,kn,ಆ್ಯಪ್‌ವೊಂದನ್ನು ಆಯ್ಕೆಮಾಡಿ
bluetooth,com.qf.bluetooth,string,abc_capital_off,kn,ಆಫ್
bluetooth,com.qf.bluetooth,string,abc_capital_on,kn,ಆನ್
bluetooth,com.qf.bluetooth,string,abc_menu_alt_shortcut_label,kn,Alt+
bluetooth,com.qf.bluetooth,string,abc_menu_ctrl_shortcut_label,kn,Ctrl+
bluetooth,com.qf.bluetooth,string,abc_menu_delete_shortcut_label,kn,delete
bluetooth,com.qf.bluetooth,string,abc_menu_enter_shortcut_label,kn,enter
bluetooth,com.qf.bluetooth,string,abc_menu_function_shortcut_label,kn,Function+
bluetooth,com.qf.bluetooth,string,abc_menu_meta_shortcut_label,kn,Meta+
bluetooth,com.qf.bluetooth,string,abc_menu_shift_shortcut_label,kn,Shift+
bluetooth,com.qf.bluetooth,string,abc_menu_space_shortcut_label,kn,space
bluetooth,com.qf.bluetooth,string,abc_menu_sym_shortcut_label,kn,Sym+
bluetooth,com.qf.bluetooth,string,abc_prepend_shortcut_label,kn,Menu+
bluetooth,com.qf.bluetooth,string,abc_search_hint,kn,ಹುಡುಕಿ…
bluetooth,com.qf.bluetooth,string,abc_searchview_description_clear,kn,ಪ್ರಶ್ನೆಯನ್ನು ತೆರವುಗೊಳಿಸಿ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_query,kn,ಪ್ರಶ್ನೆಯನ್ನು ಹುಡುಕಿ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_search,kn,ಹುಡುಕಿ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_submit,kn,ಪ್ರಶ್ನೆಯನ್ನು ಸಲ್ಲಿಸಿ
bluetooth,com.qf.bluetooth,string,abc_searchview_description_voice,kn,ಧ್ವನಿ ಹುಡುಕಾಟ
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with,kn,ಇವರೊಂದಿಗೆ ಹಂಚಿಕೊಳ್ಳಿ
bluetooth,com.qf.bluetooth,string,abc_shareactionprovider_share_with_application,kn,%s ನೊಂದಿಗೆ ಹಂಚಿಕೊಳ್ಳಿ
bluetooth,com.qf.bluetooth,string,abc_toolbar_collapse_description,kn,ಕುಗ್ಗಿಸಿ
bluetooth,com.qf.bluetooth,string,search_menu_title,kn,ಹುಡುಕಿ
bluetooth,com.qf.bluetooth,string,status_bar_notification_info_overflow,kn,999+
bluetooth,com.qf.bluetooth,string,abc_action_bar_home_description,mn,Нүүр хуудас уруу шилжих
bluetooth,com.qf.bluetooth,string,abc_action_bar_up_description,mn,Дээш шилжих
bluetooth,com.qf.bluetooth,string,abc_action_menu_overflow_description,mn,Бусад сонголт
