target,package,type,name,configs
fancontrol,com.qf.fancontrol,dimen,dp_h1004,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1005,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1006,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1007,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1008,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1009,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h101,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h1010,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1011,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1012,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1013,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1014,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1015,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1016,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1017,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1018,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1019,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h102,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h1020,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1021,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1022,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1023,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h1024,sw710dp
fancontrol,com.qf.fancontrol,dimen,dp_h103,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h104,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h105,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h106,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h107,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h108,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h109,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h11,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h110,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h111,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h112,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h113,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h114,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h115,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h116,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h117,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h118,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h119,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h12,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h120,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h121,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h122,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h123,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h124,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h125,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h126,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h127,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h128,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h129,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h13,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h130,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h131,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h132,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h133,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h134,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h135,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h136,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h137,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h138,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h139,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h14,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h140,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h141,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h142,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h143,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h144,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h145,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h146,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h147,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h148,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h149,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h15,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h150,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h151,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h152,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h153,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h154,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h155,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h156,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h157,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h158,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h159,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h16,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h160,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h161,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h162,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h163,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h164,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h165,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h166,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h167,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h168,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h169,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h17,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h170,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h171,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h172,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h173,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h174,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h175,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h176,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h177,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h178,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h179,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h18,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h180,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h181,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h182,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h183,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h184,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h185,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h186,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h187,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h188,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h189,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h19,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h190,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h191,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h192,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h193,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h194,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h195,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h196,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h197,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h198,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h199,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h2,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h20,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h200,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h201,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h202,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h203,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h204,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h205,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h206,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h207,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h208,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h209,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h21,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h210,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h211,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h212,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h213,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h214,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h215,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h216,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h217,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h218,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h219,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h22,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h220,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h221,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h222,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h223,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h224,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h225,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h226,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h227,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h228,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h229,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h23,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h230,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h231,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h232,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h233,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h234,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h235,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h236,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h237,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h238,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h239,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h24,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h240,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h241,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h242,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h243,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h244,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h245,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h246,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h247,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h248,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h249,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h25,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h250,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h251,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h252,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h253,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h254,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h255,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
fancontrol,com.qf.fancontrol,dimen,dp_h256,default;sw1080dp;sw480dp;sw540dp-w960dp-xhdpi;sw600dp;sw710dp;sw720dp
